STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REGION,,LOCATION,,INCOME,,VARIABLE,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MEASURE,,UNIT_MULT,,BASE_PER,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GTM,,LMI,,RR,,2014,,0.2048,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,HND,,LMI,,SIGI,,2014,,0.1074,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,HND,,LMI,,FC,,2014,,0.3891,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,HND,,LMI,,RP,,2014,,0.1044,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,HND,,LMI,,SB,,2014,,0.1443,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,HND,,LMI,,RR,,2014,,0.3885,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,HND,,LMI,,RC,,2014,,0.4505,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IND,,LMI,,SIGI,,2014,,0.265,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IND,,LMI,,FC,,2014,,0.644,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IND,,LMI,,RP,,2014,,0.3772,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IND,,LMI,,SB,,2014,,0.5415,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IDN,,LMI,,SIGI,,2014,,0.1532,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IDN,,LMI,,FC,,2014,,0.5612,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IDN,,LMI,,SB,,2014,,0.3891,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IDN,,LMI,,RR,,2014,,0.1837,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IDN,,LMI,,RC,,2014,,0.4505,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,KGZ,,LMI,,SIGI,,2014,,0.1598,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,KGZ,,LMI,,FC,,2014,,0.1879,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,KGZ,,LMI,,RP,,2014,,0.3771,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,KGZ,,LMI,,SB,,2014,,0.2624,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,KGZ,,LMI,,RC,,2014,,0.4505,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LAO,,LMI,,SIGI,,2014,,0.1445,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LAO,,LMI,,FC,,2014,,0.2606,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LAO,,LMI,,RP,,2014,,0.5321,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LAO,,LMI,,SB,,2014,,0.0506,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LAO,,LMI,,RC,,2014,,0.4505,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LSO,,LMI,,SIGI,,2014,,0.0876,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LSO,,LMI,,FC,,2014,,0.4266,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LSO,,LMI,,RP,,2014,,0.4112,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LSO,,LMI,,SB,,2014,,0.2116,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LSO,,LMI,,RR,,2014,,0.2048,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MRT,,LMI,,SIGI,,2014,,0.3954,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MRT,,LMI,,FC,,2014,,0.7556,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MRT,,LMI,,RP,,2014,,0.9939,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MRT,,LMI,,SB,,2014,,0.1746,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MDA,,LMI,,SIGI,,2014,,0.0513,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MDA,,LMI,,FC,,2014,,0.2032,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MDA,,LMI,,RP,,2014,,0.2189,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MDA,,LMI,,RR,,2014,,0.2048,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MNG,,LMI,,SIGI,,2014,,0.0345,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MNG,,LMI,,FC,,2014,,0.0226,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MNG,,LMI,,RP,,2014,,0.2584,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MNG,,LMI,,SB,,2014,,0.1582,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MNG,,LMI,,RR,,2014,,0.2048,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MAR,,LMI,,SIGI,,2014,,0.1052,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MAR,,LMI,,FC,,2014,,0.461,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MAR,,LMI,,RP,,2014,,0.3159,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MAR,,LMI,,SB,,2014,,0.1574,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MAR,,LMI,,RR,,2014,,0.3885,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,NIC,,LMI,,SIGI,,2014,,0.1595,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,NIC,,LMI,,FC,,2014,,0.6303,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,NIC,,LMI,,RP,,2014,,0.1868,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,NIC,,LMI,,SB,,2014,,0.1082,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,NIC,,LMI,,RR,,2014,,0.3885,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,NIC,,LMI,,RC,,2014,,0.4505,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,NGA,,LMI,,SIGI,,2014,,0.3911,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,NGA,,LMI,,RP,,2014,,0.4766,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,NGA,,LMI,,SB,,2014,,0.2494,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,NGA,,LMI,,RR,,2014,,0.7626,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,NGA,,LMI,,RC,,2014,,0.7953,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,PSE,,LMI,,FC,,2014,,0.6613,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,PSE,,LMI,,SB,,2014,,0.5752,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,PAK,,LMI,,SIGI,,2014,,0.3013,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,PAK,,LMI,,FC,,2014,,0.6908,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,PAK,,LMI,,RP,,2014,,0.4127,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,PAK,,LMI,,SB,,2014,,0.6998,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,PAK,,LMI,,RC,,2014,,0.4505,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,PNG,,LMI,,FC,,2014,,0.4773,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,PNG,,LMI,,RR,,2014,,0.8044,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,PRY,,LMI,,SIGI,,2014,,0.058,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,PRY,,LMI,,FC,,2014,,0.288,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,PRY,,LMI,,RP,,2014,,0.044,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,PRY,,LMI,,SB,,2014,,0.0291,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,PHL,,LMI,,SIGI,,2014,,0.1765,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,PHL,,LMI,,FC,,2014,,0.4929,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,PHL,,LMI,,RP,,2014,,0.2597,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,PHL,,LMI,,SB,,2014,,0.1392,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,PHL,,LMI,,RC,,2014,,0.4505,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SEN,,LMI,,SIGI,,2014,,0.1985,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SEN,,LMI,,FC,,2014,,0.5931,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SEN,,LMI,,RP,,2014,,0.6337,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SEN,,LMI,,SB,,2014,,0.0888,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SEN,,LMI,,RC,,2014,,0.2554,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LKA,,LMI,,SIGI,,2014,,0.1894,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LKA,,LMI,,FC,,2014,,0.4203,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LKA,,LMI,,RP,,2014,,0.2681,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LKA,,LMI,,SB,,2014,,0.1483,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LKA,,LMI,,RR,,2014,,0.6207,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SDN,,LMI,,SIGI,,2014,,0.555,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SDN,,LMI,,FC,,2014,,0.8382,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SDN,,LMI,,RP,,2014,,0.9781,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SDN,,LMI,,SB,,2014,,0.1426,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SDN,,LMI,,RR,,2014,,0.8163,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SDN,,LMI,,RC,,2014,,0.6552,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SWZ,,LMI,,SIGI,,2014,,0.2119,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SWZ,,LMI,,FC,,2014,,0.4944,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SWZ,,LMI,,RP,,2014,,0.3071,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IDN,,LMI,,RP,,2014,,0.2511,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SYR,,LMI,,SIGI,,2014,,0.4162,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SYR,,LMI,,FC,,2014,,0.6914,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SYR,,LMI,,RP,,2014,,0.2598,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SYR,,LMI,,SB,,2014,,0.4312,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SYR,,LMI,,RC,,2014,,1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,TLS,,LMI,,SIGI,,2014,,0.255,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,TLS,,LMI,,FC,,2014,,0.3882,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,TLS,,LMI,,RP,,2014,,0.5421,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,TLS,,LMI,,SB,,2014,,0.2271,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,TLS,,LMI,,RC,,2014,,0.6552,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,UKR,,LMI,,SIGI,,2014,,0.075,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,UKR,,LMI,,FC,,2014,,0.0414,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,UKR,,LMI,,RP,,2014,,0.1517,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,UKR,,LMI,,SB,,2014,,0.243,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,UZB,,LMI,,SIGI,,2014,,0.1475,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,UZB,,LMI,,FC,,2014,,0.2477,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,UZB,,LMI,,RP,,2014,,0.2966,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,UZB,,LMI,,SB,,2014,,0.1884,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,UZB,,LMI,,RC,,2014,,0.4505,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,VNM,,LMI,,SIGI,,2014,,0.1865,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,VNM,,LMI,,FC,,2014,,0.3374,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,VNM,,LMI,,RP,,2014,,0.1857,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,VNM,,LMI,,SB,,2014,,0.4967,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,YEM,,LMI,,SIGI,,2014,,0.5634,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,YEM,,LMI,,FC,,2014,,0.7942,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,YEM,,LMI,,RP,,2014,,0.8485,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,YEM,,LMI,,SB,,2014,,0.3414,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,YEM,,LMI,,RC,,2014,,1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ZMB,,LMI,,SIGI,,2014,,0.4489,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ZMB,,LMI,,FC,,2014,,0.5149,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ZMB,,LMI,,RP,,2014,,0.5624,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ZMB,,LMI,,SB,,2014,,0.1746,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ZMB,,LMI,,RR,,2014,,1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ZMB,,LMI,,RC,,2014,,0.7953,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,HUN,,UMI,,RP,,2014,,0.119,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,HUN,,UMI,,SB,,2014,,0.0948,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MEX,,UMI,,FC,,2014,,0.3408,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MEX,,UMI,,RP,,2014,,0.2377,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MEX,,UMI,,RR,,2014,,0.3885,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,TUR,,UMI,,SIGI,,2014,,0.1032,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IRQ,,UMI,,FC,,2014,,0.7035,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,TUR,,UMI,,FC,,2014,,0.1585,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,TUR,,UMI,,RP,,2014,,0.1913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,TUR,,UMI,,SB,,2014,,0.4036,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ALB,,UMI,,SIGI,,2014,,0.2476,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ALB,,UMI,,FC,,2014,,0.1822,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ALB,,UMI,,RP,,2014,,0.2596,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ALB,,UMI,,SB,,2014,,0.8767,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ALB,,UMI,,RC,,2014,,0.4505,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,DZA,,UMI,,FC,,2014,,0.4296,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,DZA,,UMI,,RP,,2014,,0.336,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,DZA,,UMI,,RC,,2014,,0.2554,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ARG,,UMI,,SIGI,,2014,,0.0107,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ARG,,UMI,,FC,,2014,,0.0809,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ARG,,UMI,,RP,,2014,,0.0148,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ARG,,UMI,,SB,,2014,,0.0691,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ARG,,UMI,,RR,,2014,,0.2048,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,AZE,,UMI,,SIGI,,2014,,0.2403,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,AZE,,UMI,,FC,,2014,,0.1301,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,AZE,,UMI,,RP,,2014,,0.2057,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,AZE,,UMI,,SB,,2014,,0.8587,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,AZE,,UMI,,RR,,2014,,0.1837,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BLR,,UMI,,SIGI,,2014,,0.0336,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BLR,,UMI,,FC,,2014,,0.0251,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BLR,,UMI,,RP,,2014,,0.3544,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BLR,,UMI,,SB,,2014,,0.0599,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BIH,,UMI,,SIGI,,2014,,0.0333,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BIH,,UMI,,FC,,2014,,0.2437,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BIH,,UMI,,RP,,2014,,0.0672,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BIH,,UMI,,SB,,2014,,0.1497,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BIH,,UMI,,RR,,2014,,0.2048,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BWA,,UMI,,FC,,2014,,0.3996,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BWA,,UMI,,RP,,2014,,0.306,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BWA,,UMI,,RC,,2014,,0.7953,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BRA,,UMI,,SIGI,,2014,,0.0458,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BRA,,UMI,,FC,,2014,,0.2316,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BRA,,UMI,,RP,,2014,,0.1226,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BRA,,UMI,,SB,,2014,,0.0364,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BRA,,UMI,,RR,,2014,,0.1837,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BGR,,UMI,,SIGI,,2014,,0.0449,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BGR,,UMI,,FC,,2014,,0.1504,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BGR,,UMI,,SB,,2014,,0.0988,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CHN,,UMI,,SIGI,,2014,,0.131,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CHN,,UMI,,FC,,2014,,0.2885,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CHN,,UMI,,RP,,2014,,0.1246,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CHN,,UMI,,SB,,2014,,0.5578,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CHN,,UMI,,RC,,2014,,0.2812,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,COL,,UMI,,SIGI,,2014,,0.0862,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,COL,,UMI,,FC,,2014,,0.1748,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,COL,,UMI,,RP,,2014,,0.1567,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,COL,,UMI,,SB,,2014,,0.0663,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CRI,,UMI,,SIGI,,2014,,0.0506,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CRI,,UMI,,FC,,2014,,0.2513,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CRI,,UMI,,RP,,2014,,0.1544,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CRI,,UMI,,SB,,2014,,0.0121,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CUB,,UMI,,SIGI,,2014,,0.0208,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CUB,,UMI,,FC,,2014,,0.242,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CUB,,UMI,,RP,,2014,,0.0871,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,DOM,,UMI,,SIGI,,2014,,0.0367,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,DOM,,UMI,,FC,,2014,,0.3691,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,DOM,,UMI,,RP,,2014,,0.0958,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,DOM,,UMI,,SB,,2014,,0.0118,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ECU,,UMI,,SIGI,,2014,,0.0422,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ECU,,UMI,,FC,,2014,,0.1374,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ECU,,UMI,,RP,,2014,,0.3737,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ECU,,UMI,,SB,,2014,,0.1037,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ECU,,UMI,,RR,,2014,,0.2048,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,FJI,,UMI,,FC,,2014,,0.1998,,A,,,,,,,
